source_id,sku_id,brand,product_name,source_type,source_url,source_title,source_author,source_date,method_notes,is_official,confidence_grade,values_reported,notes
src-lxj-064,laoxiangji-cn-064-shaguorouzhisuji,老乡鸡,砂锅肉汁素鸡,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号64）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=157kcal/100g; protein=6.9g; fat=13.2g; carbs=3.1g; sodium=487mg,
src-lxj-065,laoxiangji-cn-065-shaguosuancaiyu,老乡鸡,砂锅酸菜鱼,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号65）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=72kcal/100g; protein=2.7g; fat=5.1g; carbs=3.8g; sodium=6164mg,钠值异常偏高，照录未改
src-lxj-066,laoxiangji-cn-066-shaguosuanrongfensixia,老乡鸡,砂锅蒜蓉粉丝虾,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号66）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=153kcal/100g; protein=1.5g; fat=7.8g; carbs=19.1g; sodium=599mg,
src-lxj-067,laoxiangji-cn-067-shaguolaotansuancaiyu,老乡鸡,砂锅老坛酸菜鱼,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号67）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=72kcal/100g; protein=2.9g; fat=3.5g; carbs=7.2g; sodium=752mg,
src-lxj-068,laoxiangji-cn-068-hongshaoqiezi,老乡鸡,红烧茄子,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号68）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=106kcal/100g; protein=1.3g; fat=6.2g; carbs=11.2g; sodium=532mg,
src-lxj-068-tp,laoxiangji-cn-068-hongshaoqiezi,老乡鸡,红烧茄子,third_party_analysis,https://m.trfsz.com/newsview1316060.html,老乡鸡美食热量大揭秘(泰然健康网),泰然健康网,2025-05-23,第三方汇总的per-份能量，未披露称重/拆解方法，声称参考门店价目牌；仅作per-份量级参考，不用于修改官方每100g A级值。,False,C,泰然健康网 per-份 energy=71kcal,per-份基准，与官方per-100g基准不同；两来源互相冲突时见SKU conflicting_sources。
src-lxj-069,laoxiangji-cn-069-suancaixuewangdoufu,老乡鸡,酸菜血旺豆腐,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号69）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=72kcal/100g; protein=5.4g; fat=4.1g; carbs=3.2g; sodium=623mg,
src-lxj-070,laoxiangji-cn-070-xianglajiza,老乡鸡,香辣鸡杂,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号70）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=140kcal/100g; protein=15.1g; fat=7.0g; carbs=4.0g; sodium=1201mg,
src-lxj-070-tp,laoxiangji-cn-070-xianglajiza,老乡鸡,香辣鸡杂,third_party_analysis,https://m.trfsz.com/newsview1316060.html,老乡鸡美食热量大揭秘(泰然健康网),泰然健康网,2025-05-23,第三方汇总的per-份能量，未披露称重/拆解方法，声称参考门店价目牌；仅作per-份量级参考，不用于修改官方每100g A级值。,False,C,泰然健康网 per-份 energy=340kcal；小红书云朵 per-份 energy=340kcal,per-份基准，与官方per-100g基准不同；两来源互相冲突时见SKU conflicting_sources。
src-lxj-071,laoxiangji-cn-071-anchundanhongshaorou,老乡鸡,鹌鹑蛋红烧肉,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号71）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=376kcal/100g; protein=17.0g; fat=31.6g; carbs=6.7g; sodium=448mg,
src-lxj-072,laoxiangji-cn-072-meigancaifengzhaochi,老乡鸡,梅干菜凤爪翅,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号72）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=189kcal/100g; protein=15.3g; fat=13.4g; carbs=2.0g; sodium=772mg,
src-lxj-073,laoxiangji-cn-073-tangcupaigu,老乡鸡,糖醋排骨,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号73）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=266kcal/100g; protein=20.5g; fat=15.5g; carbs=11.1g; sodium=841mg,
src-lxj-074,laoxiangji-cn-074-hongshaoluobo,老乡鸡,红烧萝卜,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号74）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=23kcal/100g; protein=0.9g; fat=0.0g; carbs=4.8g; sodium=403mg,
src-lxj-075,laoxiangji-cn-075-tudouniunan,老乡鸡,土豆牛腩,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号75）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=110kcal/100g; protein=7.3g; fat=6.7g; carbs=5.2g; sodium=520mg,
src-lxj-076,laoxiangji-cn-076-jingdianmaodoushaoji,老乡鸡,经典毛豆烧鸡,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号76）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=172kcal/100g; protein=15.6g; fat=9.2g; carbs=6.7g; sodium=663mg,
src-lxj-077,laoxiangji-cn-077-baizhuoqiukui,老乡鸡,白灼秋葵,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号77）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=73kcal/100g; protein=1.5g; fat=5.6g; carbs=4.4g; sodium=319mg,
src-lxj-078,laoxiangji-cn-078-baizhuoxia-8zhi,老乡鸡,白灼虾（8只）,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号78）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=107kcal/100g; protein=23.4g; fat=1.0g; carbs=0.7g; sodium=444mg,
src-lxj-079,laoxiangji-cn-079-congyoucaitai,老乡鸡,葱油菜苔,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号79）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=66kcal/100g; protein=3.1g; fat=3.6g; carbs=5.2g; sodium=481mg,
src-lxj-079-tp,laoxiangji-cn-079-congyoucaitai,老乡鸡,葱油菜苔,third_party_analysis,https://m.trfsz.com/newsview1316060.html,老乡鸡美食热量大揭秘(泰然健康网),泰然健康网,2025-05-23,第三方汇总的per-份能量，未披露称重/拆解方法，声称参考门店价目牌；仅作per-份量级参考，不用于修改官方每100g A级值。,False,C,泰然健康网 per-份 energy=141kcal；小红书云朵 per-份 energy=60kcal,per-份基准，与官方per-100g基准不同；两来源互相冲突时见SKU conflicting_sources。
src-lxj-080,laoxiangji-cn-080-tangqingcai,老乡鸡,烫青菜,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号80）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=41kcal/100g; protein=1.3g; fat=3.4g; carbs=1.5g; sodium=144mg,
src-lxj-081,laoxiangji-cn-081-jitangwawacai,老乡鸡,鸡汤娃娃菜,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号81）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=9kcal/100g; protein=0.8g; fat=0.0g; carbs=1.5g; sodium=290mg,
src-lxj-082,laoxiangji-cn-082-xiangcuimuer,老乡鸡,香脆木耳,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号82）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=51kcal/100g; protein=1.4g; fat=2.0g; carbs=6.8g; sodium=646mg,
src-lxj-082-tp,laoxiangji-cn-082-xiangcuimuer,老乡鸡,香脆木耳,third_party_analysis,https://m.trfsz.com/newsview1316060.html,老乡鸡美食热量大揭秘(泰然健康网),泰然健康网,2025-05-23,第三方汇总的per-份能量，未披露称重/拆解方法，声称参考门店价目牌；仅作per-份量级参考，不用于修改官方每100g A级值。,False,C,泰然健康网 per-份 energy=117kcal,per-份基准，与官方per-100g基准不同；两来源互相冲突时见SKU conflicting_sources。
src-lxj-083,laoxiangji-cn-083-tongguosuancaiyu,老乡鸡,铜锅酸菜鱼,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号83）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=75kcal/100g; protein=2.5g; fat=5.5g; carbs=4.1g; sodium=659mg,
src-lxj-084,laoxiangji-cn-084-tongguojiaomaji,老乡鸡,铜锅椒麻鸡,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号84）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=142kcal/100g; protein=8.8g; fat=10.7g; carbs=2.8g; sodium=481mg,
src-lxj-085,laoxiangji-cn-085-tongguofeiniu,老乡鸡,铜锅肥牛,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号85）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=158kcal/100g; protein=5.3g; fat=12.6g; carbs=6.1g; sodium=658mg,
src-lxj-086,laoxiangji-cn-086-tongguofanqiexiahua,老乡鸡,铜锅番茄虾滑,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号86）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=39kcal/100g; protein=2.6g; fat=1.2g; carbs=4.5g; sodium=269mg,
src-lxj-087,laoxiangji-cn-087-zhusunluronggujitang,老乡鸡,竹荪鹿茸菇鸡汤,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息表（每100g，序号87）,老乡鸡（食品安全部/研发部等；第三方检测机构检测）,2026-04-30,官方委托第三方检测机构对191款在售产品检测营养成分4+1(热量/蛋白质/脂肪/碳水/钠)，每100g基准；报告830页32.2万字，2026-04-30发布，官网可下载。,True,A,energy=30kcal/100g; protein=1.9g; fat=2.5g; carbs=0.0g; sodium=221mg,
src-lxj-087-tp,laoxiangji-cn-087-zhusunluronggujitang,老乡鸡,竹荪鹿茸菇鸡汤,third_party_analysis,https://m.trfsz.com/newsview1316060.html,老乡鸡美食热量大揭秘(泰然健康网),泰然健康网,2025-05-23,第三方汇总的per-份能量，未披露称重/拆解方法，声称参考门店价目牌；仅作per-份量级参考，不用于修改官方每100g A级值。,False,C,泰然健康网 per-份 energy=134kcal,per-份基准，与官方per-100g基准不同；两来源互相冲突时见SKU conflicting_sources。
