id,brand,brand_category,product_name,product_name_normalized,menu_category,product_description,serving_size,serving_size_unit,energy_kcal,protein_g,carbs_g,fat_g,fiber_g,sodium_mg,sugar_g,nutrition_value_type,energy_min_kcal,energy_max_kcal,protein_min_g,protein_max_g,carbs_min_g,carbs_max_g,fat_min_g,fat_max_g,primary_source_type,primary_source_url,primary_source_title,primary_source_date,secondary_source_url,source_notes,confidence_grade,merchant_claims,xiaohongshu_keywords,common_modifications,tags,research_status,last_verified_date,item_type,combo_components,calorie_uncertainty_drivers,conflicting_sources,best_current_estimate
kfc-cn-san-jia-san-tao-can,肯德基,B,3+3套餐,3+3 set,套餐/桶餐,3主食+3小食。主食必含≥1 手剥香辣小龙虾烤鸡腿堡，另2从 新奥尔良烤鸡腿堡/香辣鸡腿堡/原味鸡/香辣鸡翅2块/小鸡米花 中选；小食从 蛋挞/土豆泥/中可/爆汁三柠茶(中)/红豆派/原味花筒 六选三。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,2026-09-17,,仅有菜单事实（存在性/分类/组成），无任何营养数据。官方营养渠道被登录墙+签名反爬阻断，见品牌级 blocked_sources。,U,,肯德基 减脂; 肯德基 3+3套餐 热量; 3+3套餐 蛋白质; 肯德基 高热量; 肯德基 避雷; 肯德基 套餐 怎么点; 肯德基 疯狂星期四,小食三选全部选土豆泥/玉米杯可显著降能; 可乐换无糖,combo; share_size; high_calorie,menu_only,2026-09-18,preset_combo,mains=3份（必含≥1 手剥香辣小龙虾烤鸡腿堡 + 2份自选）; sides=6选3：葡式蛋挞 / 土豆泥 / 中杯可乐 / 爆汁三柠茶(中) / 红豆派 / 原味花筒,套餐为多组件组合，总能量等于组件之和; 组件可自选，实际组合差异大; 饮品是否选无糖影响显著,,
kfc-cn-zhou-mo-feng-kuang-pin-3-plus-1,肯德基,B,周末疯狂拼 3+1,weekend 3+1 set,套餐/桶餐,3主食+1配餐。配餐可选：九珍果汁/中可乐/爆汁三柠茶/蛋挞/土豆泥/红豆派/酸梅汤/美式咖啡。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,2026-09-17,,仅有菜单事实（存在性/分类/组成），无任何营养数据。官方营养渠道被登录墙+签名反爬阻断，见品牌级 blocked_sources。,U,,肯德基 减脂; 肯德基 周末疯狂拼 3+1 热量; 周末疯狂拼 3+1 蛋白质; 肯德基 套餐 怎么点; 肯德基 疯狂星期四,配餐选美式咖啡（≈0 kcal）为最低能量组合,combo; share_size,menu_only,2026-09-18,preset_combo,mains=3份主食; side=8选1：九珍果汁 / 中杯可乐 / 爆汁三柠茶 / 葡式蛋挞 / 土豆泥 / 红豆派 / 桂花酸梅汤 / 美式咖啡,套餐为多组件组合，总能量等于组件之和; 组件可自选，实际组合差异大; 饮品是否选无糖影响显著,,
kfc-cn-re-la-xiang-gu-ji-san-jian-tao,肯德基,B,热辣香骨鸡三件套,hot spicy bone-in chicken 3-piece set,套餐/桶餐,热辣香骨鸡+1小食（14选）+1饮品（18选）。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,2026-09-17,,仅有菜单事实（存在性/分类/组成），无任何营养数据。官方营养渠道被登录墙+签名反爬阻断，见品牌级 blocked_sources。,U,,肯德基 减脂; 肯德基 热辣香骨鸡三件套 热量; 热辣香骨鸡三件套 蛋白质; 肯德基 套餐 怎么点; 肯德基 疯狂星期四,小食选香甜玉米杯; 饮品选无糖可乐或美式,combo; fried_chicken; spicy,menu_only,2026-09-18,preset_combo,main=热辣香骨鸡; side=14选1：蛋挞 / 红豆派 / 土豆泥 / 原味冰淇淋 / 香甜玉米杯 / 黄金鸡块 / 黑糖圣代 / 草莓圣代 / 小鸡米花 / 吮指原味鸡 / 中薯条 / 香辣鸡翅 / 黄金脆皮鸡 / 新奥尔良烤翅; drink=18选1,套餐为多组件组合，总能量等于组件之和; 组件可自选，实际组合差异大; 饮品是否选无糖影响显著,,
kfc-cn-xin-orlean-kao-chi-san-jian-tao,肯德基,B,新奥尔良烤翅三件套,New Orleans grilled wings 3-piece set,套餐/桶餐,新奥尔良烤翅+1副食（11选）+1饮品（17选）。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,2026-09-17,,仅有菜单事实（存在性/分类/组成），无任何营养数据。官方营养渠道被登录墙+签名反爬阻断，见品牌级 blocked_sources。,U,,肯德基 减脂; 肯德基 新奥尔良烤翅三件套 热量; 新奥尔良烤翅三件套 蛋白质; 肯德基 套餐 怎么点; 肯德基 疯狂星期四,本组合为肯德基套餐中蛋白/能量比相对最优的选项之一,combo; grilled; high_protein,menu_only,2026-09-18,preset_combo,main=新奥尔良烤翅; side=11选1; drink=17选1,套餐为多组件组合，总能量等于组件之和; 组件可自选，实际组合差异大; 饮品是否选无糖影响显著,,
kfc-cn-han-bao-dan-ren-can,肯德基,B,汉堡单人餐,burger single set,套餐/桶餐,主食（香辣鸡腿堡/新奥尔良鸡腿堡/老北京鸡肉卷/双层嫩牛堡）+葡式蛋挞+1小食+1饮品。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,2026-09-17,,仅有菜单事实（存在性/分类/组成），无任何营养数据。官方营养渠道被登录墙+签名反爬阻断，见品牌级 blocked_sources。,U,,肯德基 减脂; 肯德基 汉堡单人餐 热量; 汉堡单人餐 蛋白质; 肯德基 套餐 怎么点; 肯德基 疯狂星期四,主食选老北京鸡肉卷或新奥尔良烤鸡腿堡,combo; single_serving,menu_only,2026-09-18,preset_combo,burger=4选1：香辣鸡腿堡 / 新奥尔良烤鸡腿堡 / 老北京鸡肉卷 / 汁汁双层嫩牛堡; dessert=葡式蛋挞 1只; side=1份小食; drink=1杯饮品,套餐为多组件组合，总能量等于组件之和; 组件可自选，实际组合差异大; 饮品是否选无糖影响显著,,
kfc-cn-xia-wu-cha-san-jian-tao,肯德基,B,下午茶三件套,afternoon tea 3-piece set,套餐/桶餐,主食+小食+饮品，30+ 固定组合，仅 14:00–17:00 供应。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,2026-09-17,,仅有菜单事实（存在性/分类/组成），无任何营养数据。官方营养渠道被登录墙+签名反爬阻断，见品牌级 blocked_sources。,U,,肯德基 减脂; 肯德基 下午茶三件套 热量; 下午茶三件套 蛋白质; 肯德基 套餐 怎么点; 肯德基 疯狂星期四,时段限定 14:00–17:00,combo; time_limited_daypart,menu_only,2026-09-18,preset_combo,main=1份主食; side=1份小食; drink=1杯饮品,套餐为多组件组合，总能量等于组件之和; 组件可自选，实际组合差异大; 饮品是否选无糖影响显著,,
kfc-cn-zao-can-san-jian-tao,肯德基,B,早餐三件套,breakfast 3-piece set,套餐/桶餐,1主食+1粥/点+1饮品/小食，5:30–9:30 供应，13.9元起。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,2026-09-17,,仅有菜单事实（存在性/分类/组成），无任何营养数据。官方营养渠道被登录墙+签名反爬阻断，见品牌级 blocked_sources。,U,,肯德基 减脂; 肯德基 早餐三件套 热量; 早餐三件套 蛋白质; 肯德基 套餐 怎么点; 肯德基 疯狂星期四,主食选帕尼尼轻盈版; 粥选香菇鸡肉粥; 饮品选无糖豆浆,combo; breakfast; time_limited_daypart,menu_only,2026-09-18,preset_combo,main=1份早餐主食（帕尼尼/大饼卷/饭团等）; side=1份粥或点心; drink=1杯饮品或小食,套餐为多组件组合，总能量等于组件之和; 组件可自选，实际组合差异大; 饮品是否选无糖影响显著,,
kfc-cn-shi-chi-yi-tong,肯德基,B,十翅一桶,ten-wing bucket,套餐/桶餐,三种版本：全辣版 10辣翅+1中可；经典版 6辣翅+4烤翅+1中可；多烤版 2辣翅+8烤翅。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,2026-09-17,,仅有菜单事实（存在性/分类/组成），无任何营养数据。官方营养渠道被登录墙+签名反爬阻断，见品牌级 blocked_sources。,U,,肯德基 减脂; 肯德基 十翅一桶 热量; 十翅一桶 蛋白质; 肯德基 套餐 怎么点; 肯德基 疯狂星期四,选多烤版（8烤翅）脂肪低于全辣版; 可乐换无糖,combo; bucket; bone_in; share_size,menu_only,2026-09-18,preset_combo,wings=10只鸡翅（全辣版=10辣翅 / 经典版=6辣翅+4烤翅 / 多烤版=2辣翅+8烤翅）; drink=中杯可乐 1杯,套餐为多组件组合，总能量等于组件之和; 组件可自选，实际组合差异大; 饮品是否选无糖影响显著,,
kfc-cn-wang-lin-tong-kuan-tao-can,肯德基,B,王林同款套餐（仙逆联名）,Wang Lin tie-in set (Xian Ni anime),套餐/桶餐,LTO：三重香辣鸡腿堡+周边，20.5元，2026-09-14 起。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,2026-09-17,,仅有菜单事实（存在性/分类/组成），无任何营养数据。官方营养渠道被登录墙+签名反爬阻断，见品牌级 blocked_sources。,U,,肯德基 减脂; 肯德基 王林同款套餐（仙逆联名） 热量; 王林同款套餐（仙逆联名） 蛋白质; 肯德基 套餐 怎么点; 肯德基 疯狂星期四,周边不计入食物能量,combo; lto; merchandise_bundle,menu_only,2026-09-18,preset_combo,burger=三重香辣鸡腿堡; extra=仙逆动画联名周边,套餐为多组件组合，总能量等于组件之和; 组件可自选，实际组合差异大; 饮品是否选无糖影响显著,,
kfc-cn-kuang-huan-chang-xuan-tong,肯德基,B,狂欢畅选桶,free-choice bucket,套餐/桶餐,自选桶餐，2026-08 五折 59.9元；同类还有炸鸡桶（3桶69.9）、小食炸鸡桶、汉堡炸鸡桶、2桶20翅（含薄脆翅）69.9起、炸鸡三兄弟3盒69、全鸡2只随心配49.9。,1,份,,,,,,,,unknown,,,,,,,,,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,2026-09-17,,仅有菜单事实（存在性/分类/组成），无任何营养数据。官方营养渠道被登录墙+签名反爬阻断，见品牌级 blocked_sources。,U,,肯德基 减脂; 肯德基 狂欢畅选桶 热量; 狂欢畅选桶 蛋白质; 肯德基 高热量; 肯德基 避雷; 肯德基 套餐 怎么点; 肯德基 疯狂星期四,,combo; bucket; share_size; high_calorie; customizable,menu_only,2026-09-18,preset_combo,note=组合随档期变化，属可自选桶餐，具体组成未固定,套餐为多组件组合，总能量等于组件之和; 组件可自选，实际组合差异大; 饮品是否选无糖影响显著,,
laoxiangji-cn-001-boluogulaorou,老乡鸡,B,菠萝咕咾肉,boluogulaorou,正餐菜品,老乡鸡在售菜品（官方溯源报告2.0分类：正餐菜品）。序号1/191。,100,g,228,7.2,22.8,12.0,,319,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 菠萝咕咾肉 热量; 老乡鸡 菠萝咕咾肉 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,去皮; 只吃瘦肉部分,main_dish,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准),,官方检测每100g：228kcal/蛋白7.2g/脂肪12.0g/碳水22.8g/钠319mg 为记录基准值(A级exact)。
laoxiangji-cn-002-gongbaojiding,老乡鸡,B,宫保鸡丁,gongbaojiding,正餐菜品,老乡鸡在售菜品（官方溯源报告2.0分类：正餐菜品）。序号2/191。,100,g,244,13.8,8.7,17.2,,657,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 宫保鸡丁 热量; 老乡鸡 宫保鸡丁 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,去皮; 只吃瘦肉部分,main_dish; moderate_protein,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准),,官方检测每100g：244kcal/蛋白13.8g/脂肪17.2g/碳水8.7g/钠657mg 为记录基准值(A级exact)。
laoxiangji-cn-003-hetangxiaochao,老乡鸡,B,荷塘小炒,hetangxiaochao,正餐菜品,老乡鸡在售菜品（官方溯源报告2.0分类：正餐菜品）。序号3/191。,100,g,71,1.4,8.1,3.7,,420,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 荷塘小炒 热量; 老乡鸡 荷塘小炒 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,少油; 少盐,main_dish; fat_loss_friendly; stir_fry,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 炒菜烹调油用量,,官方检测每100g：71kcal/蛋白1.4g/脂肪3.7g/碳水8.1g/钠420mg 为记录基准值(A级exact)。
laoxiangji-cn-004-jiachangchaodonggua,老乡鸡,B,家常炒冬瓜,jiachangchaodonggua,正餐菜品,老乡鸡在售菜品（官方溯源报告2.0分类：正餐菜品）。序号4/191。,100,g,48,0.9,3.2,3.6,,435,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 家常炒冬瓜 热量; 老乡鸡 家常炒冬瓜 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,少油; 少盐,main_dish; fat_loss_friendly; stir_fry,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 炒菜烹调油用量,,官方检测每100g：48kcal/蛋白0.9g/脂肪3.6g/碳水3.2g/钠435mg 为记录基准值(A级exact)。
laoxiangji-cn-005-jiachangtudoupian,老乡鸡,B,家常土豆片,jiachangtudoupian,正餐菜品,老乡鸡在售菜品（官方溯源报告2.0分类：正餐菜品）。序号5/191。,100,g,80,1.6,11.0,3.3,,517,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 家常土豆片 热量; 老乡鸡 家常土豆片 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,按需搭配蔬菜/减少主食,main_dish; fat_loss_friendly,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准),,官方检测每100g：80kcal/蛋白1.6g/脂肪3.3g/碳水11.0g/钠517mg 为记录基准值(A级exact)。
laoxiangji-cn-006-nongjiaxiaochaorou-jidangan,老乡鸡,B,农家小炒肉（鸡蛋干版）,nongjiaxiaochaorou,正餐菜品,老乡鸡在售菜品（官方溯源报告2.0分类：正餐菜品）。序号6/191。,100,g,191,11.5,4.0,14.5,,754,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 农家小炒肉（鸡蛋干版） 热量; 老乡鸡 农家小炒肉（鸡蛋干版） 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,少油; 少盐; 去皮; 只吃瘦肉部分,main_dish; moderate_protein; stir_fry,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 炒菜烹调油用量,,官方检测每100g：191kcal/蛋白11.5g/脂肪14.5g/碳水4.0g/钠754mg 为记录基准值(A级exact)。
laoxiangji-cn-007-qincaichaoxianggan,老乡鸡,B,芹菜炒香干,qincaichaoxianggan,正餐菜品,老乡鸡在售菜品（官方溯源报告2.0分类：正餐菜品）。序号7/191。,100,g,140,9.5,4.8,9.3,,850,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 芹菜炒香干 热量; 老乡鸡 芹菜炒香干 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,少油; 少盐,main_dish; stir_fry,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 炒菜烹调油用量,,官方检测每100g：140kcal/蛋白9.5g/脂肪9.3g/碳水4.8g/钠850mg 为记录基准值(A级exact)。
laoxiangji-cn-008-qingcaijiaochaodouya,老乡鸡,B,青菜椒炒豆芽,qingcaijiaochaodouya,正餐菜品,老乡鸡在售菜品（官方溯源报告2.0分类：正餐菜品）。序号8/191。,100,g,123,1.6,4.3,11.2,,768,,exact,,,,,,,,,official_label,https://lxjchina.com.cn/upload/2026-05/177828991193340300.pdf,《老乡鸡菜品溯源报告2.0》菜品营养成分信息（每100g）,2026-04-30,https://lxjchina.com.cn/info.php?class_id=102106,官方《菜品溯源报告2.0》第三方检测4+1(热量/蛋白质/脂肪/碳水/钠)，基准为每100g；报告未逐项给出每份克重，故per-份数值需门店实际份量，未臆造。,A,,老乡鸡 青菜椒炒豆芽 热量; 老乡鸡 青菜椒炒豆芽 减脂; 老乡鸡 营养 热量表; 老乡鸡 减脂 怎么点,少油; 少盐,main_dish; stir_fry,complete,2026-09-18,single_item,,门店实际每份克重(官方公示为每100g基准); 炒菜烹调油用量,,官方检测每100g：123kcal/蛋白1.6g/脂肪11.2g/碳水4.3g/钠768mg 为记录基准值(A级exact)。
